ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,PTRATIO,MEDV,CAT. MEDV,CRIM_log,TAX_log,LSTAT_log
0.0,18.1,0,0.614,6.103,85.1,2.0218,24,20.2,13.4,0,2.085724263982504,6.502790045915623,3.190064743014081
0.0,18.1,0,0.584,5.565,70.6,2.0635,24,20.2,11.7,0,2.2815779805968406,6.502790045915623,2.8992213731731473
0.0,18.1,0,0.679,5.896,95.4,1.9096,24,20.2,8.3,0,2.3095248322041675,6.502790045915623,3.234355395716587
0.0,18.1,0,0.584,5.837,59.7,1.9976,24,20.2,10.2,0,2.3095248322041675,6.502790045915623,2.8148097376737438
0.0,18.1,0,0.679,6.202,78.7,1.8629,24,20.2,10.9,0,2.3095248322041675,6.502790045915623,2.7421295147550726
0.0,18.1,0,0.679,6.193,78.1,1.9356,24,20.2,11.0,0,2.1243085441136205,6.502790045915623,3.1144038032714896
0.0,18.1,0,0.679,6.38,95.6,1.9682,24,20.2,9.5,0,2.3095248322041675,6.502790045915623,3.22207071576472
0.0,18.1,0,0.584,6.348,86.1,2.0527,24,20.2,14.5,0,2.2504630342235155,6.502790045915623,2.925309809257445
0.0,18.1,0,0.584,6.833,94.3,2.0882,24,20.2,14.1,0,2.3095248322041675,6.502790045915623,3.029650491757452
0.0,18.1,0,0.584,6.425,74.8,2.2004,24,20.2,16.1,0,2.0074150555763612,6.502790045915623,2.567254391136754
0.0,18.1,0,0.713,6.436,87.9,2.3158,24,20.2,14.3,0,1.8841973460987684,6.502790045915623,2.8460714989995846
0.0,18.1,0,0.713,6.208,95.0,2.2222,24,20.2,11.7,0,2.3095248322041675,6.502790045915623,2.783157673589016
0.0,18.1,0,0.74,6.629,94.6,2.1247,24,20.2,13.4,0,2.3095248322041675,6.502790045915623,3.18924101973851
0.0,18.1,0,0.74,6.461,93.3,2.0026,24,20.2,9.6,0,2.3095248322041675,6.502790045915623,2.94706710157271
0.0,18.1,0,0.74,6.152,100.0,1.9142,24,20.2,8.7,0,2.3095248322041675,6.502790045915623,3.3123661679555396
0.0,18.1,0,0.74,5.935,87.9,1.8206,24,20.2,8.4,0,2.3095248322041675,6.502790045915623,3.495370551679405
0.0,18.1,0,0.74,5.627,93.9,1.8172,24,20.2,12.8,0,2.3095248322041675,6.502790045915623,3.1730412885244013
0.0,18.1,0,0.74,5.818,92.4,1.8662,24,20.2,10.5,0,2.3095248322041675,6.502790045915623,3.1402654242862895
0.0,18.1,0,0.74,6.406,97.2,2.0651,24,20.2,17.1,0,2.3095248322041675,6.502790045915623,3.021400020302569
0.0,18.1,0,0.74,6.219,100.0,2.0048,24,20.2,18.4,0,1.8970754838957269,6.502790045915623,2.8673305587494666
0.0,18.1,0,0.74,6.485,100.0,1.9784,24,20.2,15.4,0,2.3095248322041675,6.502790045915623,2.9882040071331994
0.0,18.1,0,0.74,5.854,96.6,1.8956,24,20.2,10.8,0,2.3095248322041675,6.502790045915623,3.210440346047099
0.0,18.1,0,0.74,6.459,94.8,1.9879,24,20.2,11.8,0,2.3095248322041675,6.502790045915623,3.2180755046974316
0.0,18.1,0,0.74,6.341,96.4,2.072,24,20.2,14.9,0,1.9862387647413884,6.502790045915623,2.933324813425374
0.0,18.1,0,0.74,6.251,96.6,2.198,24,20.2,12.6,0,2.3095248322041675,6.502790045915623,2.8587664184808337
0.0,18.1,0,0.713,6.185,98.7,2.2616,24,20.2,14.1,0,2.3095248322041675,6.502790045915623,2.9512577834521614
0.0,18.1,0,0.713,6.417,98.3,2.185,24,20.2,13.0,0,2.143121491225277,6.502790045915623,3.011113375592293
0.0,18.1,0,0.713,6.749,92.6,2.3236,24,20.2,13.4,0,2.0435189836286223,6.502790045915623,2.914522218128448
0.0,18.1,0,0.713,6.655,98.2,2.3552,24,20.2,15.2,0,1.862705543083853,6.502790045915623,2.930126516455997
0.0,18.1,0,0.713,6.297,91.8,2.3682,24,20.2,16.1,0,1.8066759959463214,6.502790045915623,2.9052603703899154
0.0,18.1,0,0.713,7.393,99.3,2.4527,24,20.2,17.8,0,2.224417043716578,6.502790045915623,2.8758219768814333
0.0,18.1,0,0.713,6.728,94.1,2.4961,24,20.2,14.9,0,2.3095248322041675,6.502790045915623,2.9811261211646287
0.0,18.1,0,0.713,6.525,86.5,2.4358,24,20.2,14.1,0,1.749611943801969,6.502790045915623,2.9512577834521614
0.0,18.1,0,0.713,5.976,87.9,2.5806,24,20.2,12.7,0,1.7349827472403847,6.502790045915623,2.996232148595642
0.0,18.1,0,0.713,5.936,80.3,2.7792,24,20.2,13.5,0,2.219266525546099,6.502790045915623,2.88703285663065
0.0,18.1,0,0.713,6.301,83.7,2.7831,24,20.2,14.9,0,2.1693085250418154,6.502790045915623,2.8466520505398383
0.0,18.1,0,0.713,6.081,84.4,2.7175,24,20.2,20.0,0,2.0542737224466707,6.502790045915623,2.7536607123542622
0.0,18.1,0,0.713,6.701,90.0,2.5975,24,20.2,16.4,0,1.7599471129733726,6.502790045915623,2.857618971424357
0.0,18.1,0,0.713,6.376,88.4,2.5671,24,20.2,17.7,0,1.546095475702301,6.502790045915623,2.750470916986162
0.0,18.1,0,0.713,6.317,83.0,2.7344,24,20.2,19.5,0,2.035348578369212,6.502790045915623,2.7073833121145063
0.0,18.1,0,0.713,6.513,89.9,2.8016,24,20.2,20.2,0,1.9200280793412094,6.502790045915623,2.4239173781615704
0.0,18.1,0,0.655,6.209,65.4,2.9634,24,20.2,21.4,0,2.1792099506138976,6.502790045915623,2.6546494243750947
0.0,18.1,0,0.655,5.759,48.2,3.0665,24,20.2,19.9,0,1.4263800846591763,6.502790045915623,2.7166795278002644
0.0,18.1,0,0.655,5.952,84.7,2.8715,24,20.2,19.0,0,1.5633897854422463,6.502790045915623,2.8986705607108596
0.0,18.1,0,0.584,6.003,94.5,2.5403,24,20.2,19.1,0,1.690516391203815,6.502790045915623,3.1054831375131102
0.0,18.1,0,0.58,5.926,71.0,2.9084,24,20.2,19.1,0,2.3095248322041675,6.502790045915623,2.9512577834521614
0.0,18.1,0,0.58,5.713,56.7,2.8237,24,20.2,20.1,0,2.3095248322041675,6.502790045915623,2.757475084429733
0.0,18.1,0,0.58,6.167,84.0,3.0334,24,20.2,19.9,0,1.6768703671037264,6.502790045915623,2.850128299695199
0.0,18.1,0,0.532,6.229,90.7,3.0993,24,20.2,19.6,0,1.6170905561197193,6.502790045915623,2.6297282343267403
0.0,18.1,0,0.58,6.437,75.0,2.8965,24,20.2,23.2,0,1.5192243229211484,6.502790045915623,2.731766727719526
0.0,18.1,0,0.614,6.98,67.6,2.5329,24,20.2,29.8,0,1.7311049511313974,6.502790045915623,2.5384474167160302
0.0,18.1,0,0.584,5.427,95.4,2.4298,24,20.2,13.8,0,2.203404332146021,6.502790045915623,2.9517803860248084
0.0,18.1,0,0.584,6.162,97.4,2.206,24,20.2,13.3,0,2.000549838013637,6.502790045915623,3.2228678461377385
0.0,18.1,0,0.614,6.484,93.6,2.3053,24,20.2,16.7,0,1.7700948094248417,6.502790045915623,2.9796028916241073
0.0,18.1,0,0.614,5.304,97.3,2.1007,24,20.2,12.0,0,2.3095248322041675,6.502790045915623,3.2546289945740186
0.0,18.1,0,0.614,6.185,96.7,2.1705,24,20.2,14.6,0,2.3095248322041675,6.502790045915623,2.946016681308058
0.0,18.1,0,0.614,6.229,88.0,1.9512,24,20.2,21.4,0,2.3095248322041675,6.502790045915623,2.6468837658647226
0.0,18.1,0,0.532,6.242,64.7,3.4242,24,20.2,23.0,0,1.9204472756044826,6.502790045915623,2.4630018143999504
0.0,18.1,0,0.532,6.75,74.9,3.3317,24,20.2,23.7,0,1.9033276772324317,6.502790045915623,2.167910189667444
0.0,18.1,0,0.532,7.061,77.0,3.4106,24,20.2,25.0,0,1.9067474913596385,6.502790045915623,2.080690761080268
0.0,18.1,0,0.532,5.762,40.3,4.0983,24,20.2,21.8,0,1.3398262488998969,6.502790045915623,2.435366204227864
0.0,18.1,0,0.583,5.871,41.9,3.724,24,20.2,20.6,0,1.2174525430495582,6.502790045915623,2.663052835171474
0.0,18.1,0,0.583,6.312,51.9,3.9917,24,20.2,21.2,0,1.5419446302865207,6.502790045915623,2.449279472144849
0.0,18.1,0,0.583,6.114,79.8,3.5459,24,20.2,19.1,0,1.9008754243872985,6.502790045915623,2.7713379403381286
0.0,18.1,0,0.583,5.905,53.2,3.1523,24,20.2,20.6,0,1.763989083482614,6.502790045915623,2.5217206229107165
0.0,27.74,0,0.609,5.454,92.7,1.8209,4,20.1,15.2,0,0.14050948897951462,6.568077911411976,2.947591898226056
0.0,27.74,0,0.609,5.414,98.3,1.7554,4,20.1,7.0,0,0.16836630025465413,6.568077911411976,3.217675104291682
0.0,27.74,0,0.609,5.093,98.0,1.8226,4,20.1,8.1,0,0.18851897970190706,6.568077911411976,3.4236109764990554
0.0,27.74,0,0.609,5.983,98.8,1.8681,4,20.1,13.6,0,0.10051479408986369,6.568077911411976,2.9481164196123277
0.0,27.74,0,0.609,5.983,83.5,2.1099,4,20.1,20.1,0,0.10554849798804089,6.568077911411976,2.66374994220563
0.0,9.69,0,0.585,5.707,54.0,2.3817,6,19.2,21.8,0,0.1598288143805233,5.971261839790462,2.565718292524414
0.0,9.69,0,0.585,5.926,42.6,2.3817,6,19.2,24.5,0,0.24652408399188336,5.971261839790462,2.6803363625346943
0.0,9.69,0,0.585,5.67,28.8,2.7986,6,19.2,23.1,0,0.16465813975505655,5.971261839790462,2.9231615807191558
0.0,9.69,0,0.585,5.39,72.9,2.7986,6,19.2,19.7,0,0.2543320927702268,5.971261839790462,3.0973859272804907
0.0,9.69,0,0.585,5.794,70.6,2.8927,6,19.2,18.3,0,0.23774049566117803,5.971261839790462,2.714694743820879
0.0,9.69,0,0.585,6.019,65.3,2.4091,6,19.2,21.2,0,0.21440145025736632,5.971261839790462,2.6333266549062735
0.0,9.69,0,0.585,5.569,73.5,2.3999,6,19.2,17.5,0,0.16367376242147158,5.971261839790462,2.7788192719904172
0.0,9.69,0,0.585,6.027,79.7,2.4982,6,19.2,16.8,0,0.2024345934245115,5.971261839790462,2.7298116928837226
0.0,11.93,0,0.573,6.593,69.1,2.4786,1,21.0,22.4,0,0.06074696727310071,5.6131281063880705,2.367436065313662
0.0,11.93,0,0.573,6.12,76.7,2.2875,1,21.0,20.6,0,0.0442752252499075,5.6131281063880705,2.3105532626432224
0.0,11.93,0,0.573,6.976,91.0,2.1675,1,21.0,23.9,0,0.058985632347870916,5.6131281063880705,1.8931119634883424
0.0,11.93,0,0.573,6.794,89.3,2.3889,1,21.0,22.0,0,0.10399057772120508,5.6131281063880705,2.012232791986386
0.0,11.93,0,0.573,6.03,80.8,2.505,1,21.0,11.9,0,0.04632045026850427,5.6131281063880705,2.1838015570040787
